08/20-14:36:58.690508, 19720, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/20-19:58:21.019992, 17345370, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:21.940001, 17345503, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:22.380289, 17345608, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:22.850028, 17345726, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:23.430260, 17345834, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:24.580182, 17346077, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:24.700167, 17346082, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:25.170271, 17346175, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:25.170272, 17346176, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:25.840364, 17346292, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:26.140245, 17346344, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:26.580245, 17346523, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:27.240165, 17346603, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:28.220404, 17346732, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:28.350259, 17346747, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:28.870337, 17347014, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:29.730372, 17347192, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:30.550590, 17347345, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:31.210339, 17347550, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:32.490448, 17347730, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:32.820385, 17347771, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:34.060566, 17347993, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:35.180568, 17348166, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:35.420755, 17348209, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:35.730562, 17348277, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:36.460670, 17348437, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:36.630866, 17348593, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:36.650572, 17348599, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:37.100728, 17348662, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:37.460640, 17348742, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:37.510677, 17348761, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:38.170704, 17348973, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:40.810812, 17350746, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:41.090722, 17350892, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:41.731038, 17351353, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:41.860862, 17351481, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:42.950956, 17351841, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:42.980872, 17351849, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:43.770929, 17352070, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:43.830835, 17352086, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:44.590984, 17352211, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:45.410965, 17352337, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:46.330945, 17352518, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:46.890987, 17352591, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:47.051160, 17352627, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:47.711068, 17352702, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:47.801033, 17352711, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:50.081180, 17353449, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:50.281156, 17353502, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:50.411199, 17353517, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:50.911148, 17353633, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:51.411162, 17353771, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:52.691172, 17355371, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:52.791204, 17355382, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:52.991226, 17355426, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:53.391490, 17355484, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:53.791415, 17355546, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:54.231479, 17355699, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:54.301270, 17355713, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:54.821510, 17355987, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:54.981420, 17356047, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:55.221519, 17356079, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:55.381357, 17356107, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:56.351424, 17356287, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:56.711370, 17356322, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:56.731381, 17356324, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:56.771575, 17356328, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:56.821373, 17356330, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:56.971494, 17356363, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:58.231478, 17356591, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:58.291429, 17356596, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:58:59.381521, 17356777, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:00.411499, 17356892, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:01.121596, 17357123, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:02.501869, 17357291, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:02.981725, 17357441, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:03.481768, 17357560, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:04.401755, 17357853, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:05.191799, 17358048, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:05.231927, 17358054, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:05.451788, 17358085, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:05.872002, 17358128, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:05.951684, 17358146, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:08.871837, 17358794, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:09.221935, 17359143, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:09.904936, 17359295, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:10.402178, 17359369, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:11.061935, 17359524, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:11.382024, 17359581, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:11.812029, 17359626, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:12.112230, 17359709, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:13.192152, 17359932, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:14.042142, 17360111, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:14.332324, 17360167, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:15.192129, 17360407, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:17.022351, 17360935, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:17.182274, 17360963, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:17.562303, 17361012, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:17.762320, 17361045, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:17.842381, 17361051, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:18.282183, 17361110, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:19.132381, 17361221, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:19.292210, 17361242, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:19.382362, 17361253, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:20.102333, 17361361, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:20.582527, 17361493, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:21.102450, 17361637, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:21.652402, 17361749, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:21.752591, 17361766, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:22.282344, 17361815, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:22.412591, 17361827, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:22.522515, 17361836, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:22.962460, 17361940, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:23.012405, 17361956, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:23.542421, 17362112, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:23.932499, 17362158, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:24.022564, 17362168, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:24.542609, 17362347, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:24.672474, 17362364, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:25.262659, 17362457, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:25.712563, 17362528, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:25.892381, 17362578, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:26.182620, 17362723, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:26.522513, 17362833, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:26.542671, 17362835, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:26.922604, 17362897, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:27.242745, 17362948, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:27.292529, 17362951, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:27.472544, 17362985, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:27.612548, 17363022, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:28.212632, 17363086, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:28.262587, 17363089, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:28.812669, 17363169, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:30.682638, 17363460, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:31.122708, 17363604, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:31.172713, 17363611, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:31.732745, 17363877, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:32.392750, 17364227, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:34.142967, 17364878, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:34.162852, 17364882, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:35.202898, 17365324, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:35.213036, 17365327, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:35.612869, 17365489, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:35.902907, 17365557, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:36.042934, 17365595, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:38.683032, 17366933, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:39.953262, 17367440, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:40.213143, 17367493, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:40.213144, 17367494, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:40.563220, 17367596, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:40.663279, 17367638, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:41.143129, 17367793, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:41.793365, 17367961, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:42.013267, 17368008, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:42.403321, 17368087, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:42.593368, 17368106, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:42.873231, 17368162, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:43.143239, 17368183, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:44.233283, 17368362, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:44.613234, 17368408, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:44.703342, 17368417, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:44.723275, 17368419, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:45.263371, 17368572, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:45.453313, 17368635, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:45.533529, 17368646, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:45.683541, 17368659, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:46.593311, 17368760, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:47.023600, 17368831, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:47.683441, 17368970, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:48.253573, 17369015, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:48.603479, 17369073, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:50.073543, 17369352, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:50.313523, 17369375, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:50.907408, 17369424, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:51.443490, 17369529, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:51.993759, 17369597, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:52.043591, 17369605, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:52.773669, 17369768, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:53.233811, 17369829, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:53.423597, 17369846, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:54.133647, 17370007, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:54.703598, 17370294, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:54.953604, 17370379, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:54.973691, 17370384, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:55.783663, 17370568, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:55.893736, 17370595, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:55.913913, 17370596, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:56.013885, 17370618, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:56.463677, 17370703, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:57.893768, 17371355, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:58.583804, 17371472, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-19:59:59.763869, 17371783, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-20:00:00.293914, 17371860, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-20:00:01.343907, 17372027, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-20:00:01.673888, 17372093, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-20:00:02.674016, 17372280, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-20:00:03.104016, 17372342, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.202.246.146:0, 1:399:9, allow
08/20-20:03:11.531427, 17413499, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/20-20:04:47.005031, 17430415, ICMP, raw, 112, C2S, 10.255.255.5:0, 8.38.121.219:0, 1:449:9, allow
08/20-20:06:11.668450, 17447133, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/20-20:09:13.032916, 17483464, ICMP, raw, 64, C2S, 10.255.255.5:0, 163.171.132.43:0, 1:449:9, allow
08/20-20:09:14.029028, 17483581, ICMP, raw, 64, C2S, 10.255.255.5:0, 163.171.132.43:0, 1:449:9, allow
08/20-20:09:17.034182, 17484257, ICMP, raw, 64, C2S, 10.255.255.5:0, 163.171.132.43:0, 1:449:9, allow
08/20-20:09:18.032315, 17484450, ICMP, raw, 64, C2S, 10.255.255.5:0, 163.171.132.43:0, 1:449:9, allow
08/20-20:15:34.360613, 17563698, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/20-20:16:20.170710, 17571974, ICMP, raw, 98, C2S, 10.255.255.5:0, 176.124.32.11:0, 1:449:9, allow
08/20-20:18:05.136604, 17606982, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/20-20:18:36.878420, 17613492, ICMP, raw, 119, C2S, 185.93.41.55:0, 172.64.41.3:0, 1:399:9, allow
08/20-20:18:36.878420, 17613493, ICMP, raw, 80, C2S, 185.93.41.55:0, 172.64.41.3:0, 1:399:9, allow
08/20-20:18:36.878421, 17613494, ICMP, raw, 80, C2S, 185.93.41.55:0, 172.64.41.3:0, 1:399:9, allow
08/20-20:18:36.878421, 17613495, ICMP, raw, 119, C2S, 185.93.41.55:0, 172.64.41.3:0, 1:399:9, allow
08/20-20:22:27.856720, 17656893, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/20-20:23:40.703362, 17669979, ICMP, raw, 98, C2S, 10.255.255.5:0, 178.215.236.84:0, 1:449:9, allow
08/20-20:28:07.150208, 17727653, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.238.162:0, 1:399:9, allow
